"GAME_ID","GAME_DATE","TEAM_ABBR","OPP_ABBR"
"201701260FLA","2017-01-26","TBL","FLA"
"201701260FLA","2017-01-26","FLA","TBL"
"201701260MIN","2017-01-26","STL","MIN"
"201701260MIN","2017-01-26","MIN","STL"
"201701260NJD","2017-01-26","WSH","NJD"
"201701260NJD","2017-01-26","NJD","WSH"
"201701260NSH","2017-01-26","CBJ","NSH"
"201701260NSH","2017-01-26","NSH","CBJ"
"201701260NYI","2017-01-26","MTL","NYI"
"201701260NYI","2017-01-26","NYI","MTL"
"201701260OTT","2017-01-26","CGY","OTT"
"201701260OTT","2017-01-26","OTT","CGY"
"201701260PHI","2017-01-26","TOR","PHI"
"201701260PHI","2017-01-26","PHI","TOR"
"201701260SJS","2017-01-26","EDM","SJS"
"201701260SJS","2017-01-26","SJS","EDM"
"201701310ANA","2017-01-31","COL","ANA"
"201701310ANA","2017-01-31","ANA","COL"
"201701310ARI","2017-01-31","LAK","ARI"
"201701310ARI","2017-01-31","ARI","LAK"
"201701310CAR","2017-01-31","PHI","CAR"
"201701310CAR","2017-01-31","CAR","PHI"
"201701310DAL","2017-01-31","TOR","DAL"
"201701310DAL","2017-01-31","DAL","TOR"
"201701310DET","2017-01-31","NJD","DET"
"201701310DET","2017-01-31","DET","NJD"
"201701310EDM","2017-01-31","MIN","EDM"
"201701310EDM","2017-01-31","EDM","MIN"
"201701310FLA","2017-01-31","OTT","FLA"
"201701310FLA","2017-01-31","FLA","OTT"
"201701310MTL","2017-01-31","BUF","MTL"
"201701310MTL","2017-01-31","MTL","BUF"
"201701310NYI","2017-01-31","WSH","NYI"
"201701310NYI","2017-01-31","NYI","WSH"
"201701310NYR","2017-01-31","CBJ","NYR"
"201701310NYR","2017-01-31","NYR","CBJ"
"201701310PIT","2017-01-31","NSH","PIT"
"201701310PIT","2017-01-31","PIT","NSH"
"201701310SJS","2017-01-31","CHI","SJS"
"201701310SJS","2017-01-31","SJS","CHI"
"201701310STL","2017-01-31","WPG","STL"
"201701310STL","2017-01-31","STL","WPG"
"201701310TBL","2017-01-31","BOS","TBL"
"201701310TBL","2017-01-31","TBL","BOS"
"201702010CGY","2017-02-01","MIN","CGY"
"201702010CGY","2017-02-01","CGY","MIN"
"201702010LAK","2017-02-01","COL","LAK"
"201702010LAK","2017-02-01","LAK","COL"
"201702010WSH","2017-02-01","BOS","WSH"
"201702010WSH","2017-02-01","WSH","BOS"
"201702020ARI","2017-02-02","CHI","ARI"
"201702020ARI","2017-02-02","ARI","CHI"
"201702020BUF","2017-02-02","NYR","BUF"
"201702020BUF","2017-02-02","BUF","NYR"
"201702020DAL","2017-02-02","WPG","DAL"
"201702020DAL","2017-02-02","DAL","WPG"
"201702020NSH","2017-02-02","EDM","NSH"
"201702020NSH","2017-02-02","NSH","EDM"
"201702020PHI","2017-02-02","MTL","PHI"
"201702020PHI","2017-02-02","PHI","MTL"
"201702020STL","2017-02-02","TOR","STL"
"201702020STL","2017-02-02","STL","TOR"
"201702020TBL","2017-02-02","OTT","TBL"
"201702020TBL","2017-02-02","TBL","OTT"
"201702020VAN","2017-02-02","SJS","VAN"
"201702020VAN","2017-02-02","VAN","SJS"
"201702030CAR","2017-02-03","EDM","CAR"
"201702030CAR","2017-02-03","CAR","EDM"
"201702030DET","2017-02-03","NYI","DET"
"201702030DET","2017-02-03","DET","NYI"
"201702030FLA","2017-02-03","ANA","FLA"
"201702030FLA","2017-02-03","FLA","ANA"
"201702030NJD","2017-02-03","CGY","NJD"
"201702030NJD","2017-02-03","NJD","CGY"
"201702030PIT","2017-02-03","CBJ","PIT"
"201702030PIT","2017-02-03","PIT","CBJ"
"201702040BOS","2017-02-04","TOR","BOS"
"201702040BOS","2017-02-04","BOS","TOR"
"201702040BUF","2017-02-04","OTT","BUF"
"201702040BUF","2017-02-04","BUF","OTT"
"201702040CBJ","2017-02-04","NJD","CBJ"
"201702040CBJ","2017-02-04","CBJ","NJD"
"201702040COL","2017-02-04","WPG","COL"
"201702040COL","2017-02-04","COL","WPG"
"201702040DAL","2017-02-04","CHI","DAL"
"201702040DAL","2017-02-04","DAL","CHI"
"201702040MTL","2017-02-04","WSH","MTL"
"201702040MTL","2017-02-04","MTL","WSH"
"201702040NSH","2017-02-04","DET","NSH"
"201702040NSH","2017-02-04","NSH","DET"
"201702040NYI","2017-02-04","CAR","NYI"
"201702040NYI","2017-02-04","NYI","CAR"
"201702040PHI","2017-02-04","LAK","PHI"
"201702040PHI","2017-02-04","PHI","LAK"
"201702040SJS","2017-02-04","ARI","SJS"
"201702040SJS","2017-02-04","SJS","ARI"
"201702040STL","2017-02-04","PIT","STL"
"201702040STL","2017-02-04","STL","PIT"
"201702040TBL","2017-02-04","ANA","TBL"
"201702040TBL","2017-02-04","TBL","ANA"
"201702040VAN","2017-02-04","MIN","VAN"
"201702040VAN","2017-02-04","VAN","MIN"
"201702050MTL","2017-02-05","EDM","MTL"
"201702050MTL","2017-02-05","MTL","EDM"
"201702050NYR","2017-02-05","CGY","NYR"
"201702050NYR","2017-02-05","NYR","CGY"
"201702050WSH","2017-02-05","LAK","WSH"
"201702050WSH","2017-02-05","WSH","LAK"
"201702060NJD","2017-02-06","BUF","NJD"
"201702060NJD","2017-02-06","NJD","BUF"
"201702060NYI","2017-02-06","TOR","NYI"
"201702060NYI","2017-02-06","NYI","TOR"
"201702060PHI","2017-02-06","STL","PHI"
"201702060PHI","2017-02-06","PHI","STL"
"201702070BUF","2017-02-07","SJS","BUF"
"201702070BUF","2017-02-07","BUF","SJS"
"201702070COL","2017-02-07","MTL","COL"
"201702070COL","2017-02-07","COL","MTL"
"201702070DET","2017-02-07","CBJ","DET"
"201702070DET","2017-02-07","DET","CBJ"
"201702070NSH","2017-02-07","VAN","NSH"
"201702070NSH","2017-02-07","NSH","VAN"
"201702070NYR","2017-02-07","ANA","NYR"
"201702070NYR","2017-02-07","NYR","ANA"
"201702070OTT","2017-02-07","STL","OTT"
"201702070OTT","2017-02-07","OTT","STL"
"201702070PIT","2017-02-07","CGY","PIT"
"201702070PIT","2017-02-07","PIT","CGY"
"201702070TBL","2017-02-07","LAK","TBL"
"201702070TBL","2017-02-07","TBL","LAK"
"201702070TOR","2017-02-07","DAL","TOR"
"201702070TOR","2017-02-07","TOR","DAL"
"201702070WPG","2017-02-07","MIN","WPG"
"201702070WPG","2017-02-07","WPG","MIN"
"201702070WSH","2017-02-07","CAR","WSH"
"201702070WSH","2017-02-07","WSH","CAR"
"201702080MIN","2017-02-08","CHI","MIN"
"201702080MIN","2017-02-08","MIN","CHI"
"201702090ARI","2017-02-09","MTL","ARI"
"201702090ARI","2017-02-09","ARI","MTL"
"201702090BOS","2017-02-09","SJS","BOS"
"201702090BOS","2017-02-09","BOS","SJS"
"201702090BUF","2017-02-09","ANA","BUF"
"201702090BUF","2017-02-09","BUF","ANA"
"201702090CBJ","2017-02-09","VAN","CBJ"
"201702090CBJ","2017-02-09","CBJ","VAN"
"201702090COL","2017-02-09","PIT","COL"
"201702090COL","2017-02-09","COL","PIT"
"201702090FLA","2017-02-09","LAK","FLA"
"201702090FLA","2017-02-09","FLA","LAK"
"201702090NYR","2017-02-09","NSH","NYR"
"201702090NYR","2017-02-09","NYR","NSH"
"201702090OTT","2017-02-09","DAL","OTT"
"201702090OTT","2017-02-09","OTT","DAL"
"201702090PHI","2017-02-09","NYI","PHI"
"201702090PHI","2017-02-09","PHI","NYI"
"201702090TOR","2017-02-09","STL","TOR"
"201702090TOR","2017-02-09","TOR","STL"
"201702090WSH","2017-02-09","DET","WSH"
"201702090WSH","2017-02-09","WSH","DET"
"201702100MIN","2017-02-10","TBL","MIN"
"201702100MIN","2017-02-10","MIN","TBL"
"201702100WPG","2017-02-10","CHI","WPG"
"201702100WPG","2017-02-10","WPG","CHI"
"201702110ARI","2017-02-11","PIT","ARI"
"201702110ARI","2017-02-11","ARI","PIT"
"201702110BOS","2017-02-11","VAN","BOS"
"201702110BOS","2017-02-11","BOS","VAN"
"201702110CBJ","2017-02-11","DET","CBJ"
"201702110CBJ","2017-02-11","CBJ","DET"
"201702110DAL","2017-02-11","CAR","DAL"
"201702110DAL","2017-02-11","DAL","CAR"
"201702110EDM","2017-02-11","CHI","EDM"
"201702110EDM","2017-02-11","EDM","CHI"
"201702110MTL","2017-02-11","STL","MTL"
"201702110MTL","2017-02-11","MTL","STL"
"201702110NSH","2017-02-11","FLA","NSH"
"201702110NSH","2017-02-11","NSH","FLA"
"201702110NYR","2017-02-11","COL","NYR"
"201702110NYR","2017-02-11","NYR","COL"
"201702110OTT","2017-02-11","NYI","OTT"
"201702110OTT","2017-02-11","OTT","NYI"
"201702110PHI","2017-02-11","SJS","PHI"
"201702110PHI","2017-02-11","PHI","SJS"
"201702110TOR","2017-02-11","BUF","TOR"
"201702110TOR","2017-02-11","TOR","BUF"
"201702110WPG","2017-02-11","TBL","WPG"
"201702110WPG","2017-02-11","WPG","TBL"
"201702110WSH","2017-02-11","ANA","WSH"
"201702110WSH","2017-02-11","WSH","ANA"
"201702120BOS","2017-02-12","MTL","BOS"
"201702120BOS","2017-02-12","BOS","MTL"
"201702120BUF","2017-02-12","VAN","BUF"
"201702120BUF","2017-02-12","BUF","VAN"
"201702120MIN","2017-02-12","DET","MIN"
"201702120MIN","2017-02-12","MIN","DET"
"201702120NJD","2017-02-12","SJS","NJD"
"201702120NJD","2017-02-12","NJD","SJS"
"201702120NSH","2017-02-12","DAL","NSH"
"201702120NSH","2017-02-12","NSH","DAL"
"201702120NYI","2017-02-12","COL","NYI"
"201702120NYI","2017-02-12","NYI","COL"
"201702130CBJ","2017-02-13","NYR","CBJ"
"201702130CBJ","2017-02-13","CBJ","NYR"
"201702130CGY","2017-02-13","ARI","CGY"
"201702130CGY","2017-02-13","CGY","ARI"
"201702140EDM","2017-02-14","ARI","EDM"
"201702140EDM","2017-02-14","EDM","ARI"
"201702140MIN","2017-02-14","ANA","MIN"
"201702140MIN","2017-02-14","MIN","ANA"
"201702140NJD","2017-02-14","COL","NJD"
"201702140NJD","2017-02-14","NJD","COL"
"201702140OTT","2017-02-14","BUF","OTT"
"201702140OTT","2017-02-14","OTT","BUF"
"201702140PIT","2017-02-14","VAN","PIT"
"201702140PIT","2017-02-14","PIT","VAN"
"201702140TOR","2017-02-14","NYI","TOR"
"201702140TOR","2017-02-14","TOR","NYI"
"201702140WPG","2017-02-14","DAL","WPG"
"201702140WPG","2017-02-14","WPG","DAL"
"201702150CBJ","2017-02-15","TOR","CBJ"
"201702150CBJ","2017-02-15","CBJ","TOR"
"201702150CGY","2017-02-15","PHI","CGY"
"201702150CGY","2017-02-15","CGY","PHI"
"201702150DET","2017-02-15","STL","DET"
"201702150DET","2017-02-15","DET","STL"
"201702150SJS","2017-02-15","FLA","SJS"
"201702150SJS","2017-02-15","SJS","FLA"
"201702160BUF","2017-02-16","COL","BUF"
"201702160BUF","2017-02-16","BUF","COL"
"201702160EDM","2017-02-16","PHI","EDM"
"201702160EDM","2017-02-16","EDM","PHI"
"201702160LAK","2017-02-16","ARI","LAK"
"201702160LAK","2017-02-16","LAK","ARI"
"201702160MIN","2017-02-16","DAL","MIN"
"201702160MIN","2017-02-16","MIN","DAL"
"201702160NJD","2017-02-16","OTT","NJD"
"201702160NJD","2017-02-16","NJD","OTT"
"201702160NYI","2017-02-16","NYR","NYI"
"201702160NYI","2017-02-16","NYI","NYR"
"201702160PIT","2017-02-16","WPG","PIT"
"201702160PIT","2017-02-16","PIT","WPG"
"201702160STL","2017-02-16","VAN","STL"
"201702160STL","2017-02-16","STL","VAN"
"201702170ANA","2017-02-17","FLA","ANA"
"201702170ANA","2017-02-17","ANA","FLA"
"201702170CAR","2017-02-17","COL","CAR"
"201702170CAR","2017-02-17","CAR","COL"
"201702170CBJ","2017-02-17","PIT","CBJ"
"201702170CBJ","2017-02-17","CBJ","PIT"
"201702180ARI","2017-02-18","SJS","ARI"
"201702180ARI","2017-02-18","ARI","SJS"
"201702180BUF","2017-02-18","STL","BUF"
"201702180BUF","2017-02-18","BUF","STL"
"201702180CHI","2017-02-18","EDM","CHI"
"201702180CHI","2017-02-18","CHI","EDM"
"201702180DAL","2017-02-18","TBL","DAL"
"201702180DAL","2017-02-18","DAL","TBL"
"201702180DET","2017-02-18","WSH","DET"
"201702180DET","2017-02-18","DET","WSH"
"201702180LAK","2017-02-18","FLA","LAK"
"201702180LAK","2017-02-18","LAK","FLA"
"201702180MIN","2017-02-18","NSH","MIN"
"201702180MIN","2017-02-18","MIN","NSH"
"201702180MTL","2017-02-18","WPG","MTL"
"201702180MTL","2017-02-18","MTL","WPG"
"201702180NJD","2017-02-18","NYI","NJD"
"201702180NJD","2017-02-18","NJD","NYI"
"201702180TOR","2017-02-18","OTT","TOR"
"201702180TOR","2017-02-18","TOR","OTT"
"201702180VAN","2017-02-18","CGY","VAN"
"201702180VAN","2017-02-18","VAN","CGY"
"201702190ANA","2017-02-19","LAK","ANA"
"201702190ANA","2017-02-19","ANA","LAK"
"201702190BUF","2017-02-19","CHI","BUF"
"201702190BUF","2017-02-19","BUF","CHI"
"201702190CAR","2017-02-19","TOR","CAR"
"201702190CAR","2017-02-19","CAR","TOR"
"201702190CBJ","2017-02-19","NSH","CBJ"
"201702190CBJ","2017-02-19","CBJ","NSH"
"201702190COL","2017-02-19","TBL","COL"
"201702190COL","2017-02-19","COL","TBL"
"201702190NYI","2017-02-19","NJD","NYI"
"201702190NYI","2017-02-19","NYI","NJD"
"201702190NYR","2017-02-19","WSH","NYR"
"201702190NYR","2017-02-19","NYR","WSH"
"201702190OTT","2017-02-19","WPG","OTT"
"201702190OTT","2017-02-19","OTT","WPG"
"201702190PIT","2017-02-19","DET","PIT"
"201702190PIT","2017-02-19","PIT","DET"
"201702190SJS","2017-02-19","BOS","SJS"
"201702190SJS","2017-02-19","SJS","BOS"
"201702190VAN","2017-02-19","PHI","VAN"
"201702190VAN","2017-02-19","VAN","PHI"
"201702200ARI","2017-02-20","ANA","ARI"
"201702200ARI","2017-02-20","ARI","ANA"
"201702200STL","2017-02-20","FLA","STL"
"201702200STL","2017-02-20","STL","FLA"
"201702210CAR","2017-02-21","PIT","CAR"
"201702210CAR","2017-02-21","CAR","PIT"
"201702210COL","2017-02-21","LAK","COL"
"201702210COL","2017-02-21","COL","LAK"
"201702210DET","2017-02-21","NYI","DET"
"201702210DET","2017-02-21","DET","NYI"
"201702210MIN","2017-02-21","CHI","MIN"
"201702210MIN","2017-02-21","MIN","CHI"
"201702210NJD","2017-02-21","OTT","NJD"
"201702210NJD","2017-02-21","NJD","OTT"
"201702210NSH","2017-02-21","CGY","NSH"
"201702210NSH","2017-02-21","NSH","CGY"
"201702210NYR","2017-02-21","MTL","NYR"
"201702210NYR","2017-02-21","NYR","MTL"
"201702210TBL","2017-02-21","EDM","TBL"
"201702210TBL","2017-02-21","TBL","EDM"
"201702210TOR","2017-02-21","WPG","TOR"
"201702210TOR","2017-02-21","TOR","WPG"
"201702220ANA","2017-02-22","BOS","ANA"
"201702220ANA","2017-02-22","ANA","BOS"
"201702220FLA","2017-02-22","EDM","FLA"
"201702220FLA","2017-02-22","FLA","EDM"
"201702220PHI","2017-02-22","WSH","PHI"
"201702220PHI","2017-02-22","PHI","WSH"
"201702230CHI","2017-02-23","ARI","CHI"
"201702230CHI","2017-02-23","CHI","ARI"
"201702230LAK","2017-02-23","BOS","LAK"
"201702230LAK","2017-02-23","LAK","BOS"
"201702230MTL","2017-02-23","NYI","MTL"
"201702230MTL","2017-02-23","MTL","NYI"
"201702230NSH","2017-02-23","COL","NSH"
"201702230NSH","2017-02-23","NSH","COL"
"201702230TBL","2017-02-23","CGY","TBL"
"201702230TBL","2017-02-23","TBL","CGY"
"201702230TOR","2017-02-23","NYR","TOR"
"201702230TOR","2017-02-23","TOR","NYR"
"201702240CAR","2017-02-24","OTT","CAR"
"201702240CAR","2017-02-24","CAR","OTT"
"201702240DAL","2017-02-24","ARI","DAL"
"201702240DAL","2017-02-24","DAL","ARI"
"201702240FLA","2017-02-24","CGY","FLA"
"201702240FLA","2017-02-24","FLA","CGY"
"201702240WSH","2017-02-24","EDM","WSH"
"201702240WSH","2017-02-24","WSH","EDM"
"201702250CBJ","2017-02-25","NYI","CBJ"
"201702250CBJ","2017-02-25","CBJ","NYI"
"201702250COL","2017-02-25","BUF","COL"
"201702250COL","2017-02-25","COL","BUF"
"201702250LAK","2017-02-25","ANA","LAK"
"201702250LAK","2017-02-25","LAK","ANA"
"201702250NJD","2017-02-25","NYR","NJD"
"201702250NJD","2017-02-25","NJD","NYR"
"201702250NSH","2017-02-25","WSH","NSH"
"201702250NSH","2017-02-25","NSH","WSH"
"201702250PIT","2017-02-25","PHI","PIT"
"201702250PIT","2017-02-25","PIT","PHI"
"201702250TOR","2017-02-25","MTL","TOR"
"201702250TOR","2017-02-25","TOR","MTL"
"201702250VAN","2017-02-25","SJS","VAN"
"201702250VAN","2017-02-25","VAN","SJS"
"201702260ARI","2017-02-26","BUF","ARI"
"201702260ARI","2017-02-26","ARI","BUF"
"201702260CAR","2017-02-26","CGY","CAR"
"201702260CAR","2017-02-26","CAR","CGY"
"201702260CHI","2017-02-26","STL","CHI"
"201702260CHI","2017-02-26","CHI","STL"
"201702260DAL","2017-02-26","BOS","DAL"
"201702260DAL","2017-02-26","DAL","BOS"
"201702260FLA","2017-02-26","OTT","FLA"
"201702260FLA","2017-02-26","FLA","OTT"
"201702260NSH","2017-02-26","EDM","NSH"
"201702260NSH","2017-02-26","NSH","EDM"
"201702260NYR","2017-02-26","CBJ","NYR"
"201702260NYR","2017-02-26","NYR","CBJ"
"201702270MIN","2017-02-27","LAK","MIN"
"201702270MIN","2017-02-27","MIN","LAK"
"201702270NJD","2017-02-27","MTL","NJD"
"201702270NJD","2017-02-27","NJD","MTL"
"201702270TBL","2017-02-27","OTT","TBL"
"201702270TBL","2017-02-27","TBL","OTT"
"201702280BOS","2017-02-28","ARI","BOS"
"201702280BOS","2017-02-28","BOS","ARI"
"201702280BUF","2017-02-28","NSH","BUF"
"201702280BUF","2017-02-28","BUF","NSH"
"201702280CGY","2017-02-28","LAK","CGY"
"201702280CGY","2017-02-28","CGY","LAK"
"201702280DAL","2017-02-28","PIT","DAL"
"201702280DAL","2017-02-28","DAL","PIT"
"201702280FLA","2017-02-28","CAR","FLA"
"201702280FLA","2017-02-28","FLA","CAR"
"201702280MTL","2017-02-28","CBJ","MTL"
"201702280MTL","2017-02-28","MTL","CBJ"
"201702280NYR","2017-02-28","WSH","NYR"
"201702280NYR","2017-02-28","NYR","WSH"
"201702280PHI","2017-02-28","COL","PHI"
"201702280PHI","2017-02-28","PHI","COL"
"201702280SJS","2017-02-28","TOR","SJS"
"201702280SJS","2017-02-28","SJS","TOR"
"201702280STL","2017-02-28","EDM","STL"
"201702280STL","2017-02-28","STL","EDM"
"201702280VAN","2017-02-28","DET","VAN"
"201702280VAN","2017-02-28","VAN","DET"
"201702280WPG","2017-02-28","MIN","WPG"
"201702280WPG","2017-02-28","WPG","MIN"
"201703010CHI","2017-03-01","PIT","CHI"
"201703010CHI","2017-03-01","CHI","PIT"
"201703010TBL","2017-03-01","CAR","TBL"
"201703010TBL","2017-03-01","TBL","CAR"
"201703020BOS","2017-03-02","NYR","BOS"
"201703020BOS","2017-03-02","BOS","NYR"
"201703020BUF","2017-03-02","ARI","BUF"
"201703020BUF","2017-03-02","BUF","ARI"
"201703020CBJ","2017-03-02","MIN","CBJ"
"201703020CBJ","2017-03-02","CBJ","MIN"
"201703020DAL","2017-03-02","NYI","DAL"
"201703020DAL","2017-03-02","DAL","NYI"
"201703020LAK","2017-03-02","TOR","LAK"
"201703020LAK","2017-03-02","LAK","TOR"
"201703020MTL","2017-03-02","NSH","MTL"
"201703020MTL","2017-03-02","MTL","NSH"
"201703020OTT","2017-03-02","COL","OTT"
"201703020OTT","2017-03-02","OTT","COL"
"201703020PHI","2017-03-02","FLA","PHI"
"201703020PHI","2017-03-02","PHI","FLA"
"201703020SJS","2017-03-02","VAN","SJS"
"201703020SJS","2017-03-02","SJS","VAN"
"201703020WSH","2017-03-02","NJD","WSH"
"201703020WSH","2017-03-02","WSH","NJD"
"201703030ANA","2017-03-03","TOR","ANA"
"201703030ANA","2017-03-03","ANA","TOR"
"201703030CAR","2017-03-03","ARI","CAR"
"201703030CAR","2017-03-03","CAR","ARI"
"201703030CGY","2017-03-03","DET","CGY"
"201703030CGY","2017-03-03","CGY","DET"
"201703030CHI","2017-03-03","NYI","CHI"
"201703030CHI","2017-03-03","CHI","NYI"
"201703030PIT","2017-03-03","TBL","PIT"
"201703030PIT","2017-03-03","PIT","TBL"
"201703030WPG","2017-03-03","STL","WPG"
"201703030WPG","2017-03-03","WPG","STL"
"201703040BOS","2017-03-04","NJD","BOS"
"201703040BOS","2017-03-04","BOS","NJD"
"201703040BUF","2017-03-04","TBL","BUF"
"201703040BUF","2017-03-04","BUF","TBL"
"201703040EDM","2017-03-04","DET","EDM"
"201703040EDM","2017-03-04","EDM","DET"
"201703040FLA","2017-03-04","DAL","FLA"
"201703040FLA","2017-03-04","FLA","DAL"
"201703040LAK","2017-03-04","VAN","LAK"
"201703040LAK","2017-03-04","LAK","VAN"
"201703040NSH","2017-03-04","CHI","NSH"
"201703040NSH","2017-03-04","NSH","CHI"
"201703040NYR","2017-03-04","MTL","NYR"
"201703040NYR","2017-03-04","NYR","MTL"
"201703040OTT","2017-03-04","CBJ","OTT"
"201703040OTT","2017-03-04","OTT","CBJ"
"201703040WPG","2017-03-04","COL","WPG"
"201703040WPG","2017-03-04","WPG","COL"
"201703040WSH","2017-03-04","PHI","WSH"
"201703040WSH","2017-03-04","WSH","PHI"
"201703050ANA","2017-03-05","VAN","ANA"
"201703050ANA","2017-03-05","ANA","VAN"
"201703050ARI","2017-03-05","CAR","ARI"
"201703050ARI","2017-03-05","ARI","CAR"
"201703050CGY","2017-03-05","NYI","CGY"
"201703050CGY","2017-03-05","CGY","NYI"
"201703050COL","2017-03-05","STL","COL"
"201703050COL","2017-03-05","COL","STL"
"201703050MIN","2017-03-05","SJS","MIN"
"201703050MIN","2017-03-05","MIN","SJS"
"201703050NJD","2017-03-05","CBJ","NJD"
"201703050NJD","2017-03-05","NJD","CBJ"
"201703050PIT","2017-03-05","BUF","PIT"
"201703050PIT","2017-03-05","PIT","BUF"
"201703060OTT","2017-03-06","BOS","OTT"
"201703060OTT","2017-03-06","OTT","BOS"
"201703060TBL","2017-03-06","NYR","TBL"
"201703060TBL","2017-03-06","TBL","NYR"
"201703060WPG","2017-03-06","SJS","WPG"
"201703060WPG","2017-03-06","WPG","SJS"
"201703060WSH","2017-03-06","DAL","WSH"
"201703060WSH","2017-03-06","WSH","DAL"
"201703070ANA","2017-03-07","NSH","ANA"
"201703070ANA","2017-03-07","ANA","NSH"
"201703070BUF","2017-03-07","PHI","BUF"
"201703070BUF","2017-03-07","BUF","PHI"
"201703070CBJ","2017-03-07","NJD","CBJ"
"201703070CBJ","2017-03-07","CBJ","NJD"
"201703070COL","2017-03-07","CAR","COL"
"201703070COL","2017-03-07","COL","CAR"
"201703070EDM","2017-03-07","NYI","EDM"
"201703070EDM","2017-03-07","EDM","NYI"
"201703070FLA","2017-03-07","NYR","FLA"
"201703070FLA","2017-03-07","FLA","NYR"
"201703070MIN","2017-03-07","STL","MIN"
"201703070MIN","2017-03-07","MIN","STL"
"201703070TOR","2017-03-07","DET","TOR"
"201703070TOR","2017-03-07","TOR","DET"
"201703070VAN","2017-03-07","MTL","VAN"
"201703070VAN","2017-03-07","VAN","MTL"
"201703080BOS","2017-03-08","DET","BOS"
"201703080BOS","2017-03-08","BOS","DET"
"201703080DAL","2017-03-08","OTT","DAL"
"201703080DAL","2017-03-08","DAL","OTT"
"201703080WPG","2017-03-08","PIT","WPG"
"201703080WPG","2017-03-08","WPG","PIT"
"201703090ARI","2017-03-09","OTT","ARI"
"201703090ARI","2017-03-09","ARI","OTT"
"201703090CAR","2017-03-09","NYR","CAR"
"201703090CAR","2017-03-09","CAR","NYR"
"201703090CGY","2017-03-09","MTL","CGY"
"201703090CGY","2017-03-09","CGY","MTL"
"201703090CHI","2017-03-09","ANA","CHI"
"201703090CHI","2017-03-09","CHI","ANA"
"201703090COL","2017-03-09","NJD","COL"
"201703090COL","2017-03-09","COL","NJD"
"201703090LAK","2017-03-09","NSH","LAK"
"201703090LAK","2017-03-09","LAK","NSH"
"201703090SJS","2017-03-09","WSH","SJS"
"201703090SJS","2017-03-09","SJS","WSH"
"201703090TBL","2017-03-09","MIN","TBL"
"201703090TBL","2017-03-09","TBL","MIN"
"201703090TOR","2017-03-09","PHI","TOR"
"201703090TOR","2017-03-09","TOR","PHI"
"201703090VAN","2017-03-09","NYI","VAN"
"201703090VAN","2017-03-09","VAN","NYI"
"201703100CBJ","2017-03-10","BUF","CBJ"
"201703100CBJ","2017-03-10","CBJ","BUF"
"201703100DET","2017-03-10","CHI","DET"
"201703100DET","2017-03-10","DET","CHI"
"201703100EDM","2017-03-10","PIT","EDM"
"201703100EDM","2017-03-10","EDM","PIT"
"201703100FLA","2017-03-10","MIN","FLA"
"201703100FLA","2017-03-10","FLA","MIN"
"201703100STL","2017-03-10","ANA","STL"
"201703100STL","2017-03-10","STL","ANA"
"201703110ARI","2017-03-11","NJD","ARI"
"201703110ARI","2017-03-11","ARI","NJD"
"201703110BOS","2017-03-11","PHI","BOS"
"201703110BOS","2017-03-11","BOS","PHI"
"201703110BUF","2017-03-11","CBJ","BUF"
